Temperature,Soil,Light,Humid,Rainfall,Label
19.7,2,2,81.58,57.27,Kubis
18.81,1,1,90.26,82.59,Kubis
19.4,3,2,89.8,78.02,Kubis
19.94,3,1,82.96,66.95,Kubis
18.37,2,1,89.24,57.16,Kubis
19.24,1,2,88.33,57.05,Kubis
18.09,1,2,90.95,44.45,Kubis
18.68,2,2,81.8,55.94,Kubis
18.28,3,2,89.87,51.91,Kubis
19.07,3,2,80.63,67.02,Kubis
19.21,3,2,87.4,71.67,Kubis
19.98,2,1,87.36,53.85,Kubis
19.93,1,2,90.07,64.42,Kubis
19.77,2,2,82.51,74.46,Kubis
19.13,2,1,81.89,68.41,Kubis
19.77,2,2,85.65,72.65,Kubis
18.71,2,2,90.48,50.76,Kubis
18.4,1,1,83.07,68.13,Kubis
19.05,2,2,88.76,53.08,Kubis
19.06,2,1,83.52,51.28,Kubis
19.82,2,2,82.81,52.96,Kubis
18.01,2,1,87.53,56.94,Kubis
19.71,2,1,88.49,61.29,Kubis
19.22,3,2,80.14,51.22,Kubis
19.88,2,2,86.42,56.25,Kubis
19.49,2,2,85.84,79.02,Kubis
18.73,1,1,84.28,47.28,Kubis
19.27,3,2,88.64,50.66,Kubis
18.74,3,1,83.92,44.2,Kubis
19.84,3,1,85.98,71.2,Kubis
18.04,1,2,84.71,63.73,Kubis
19.11,1,2,84.93,61.43,Kubis
19.01,2,2,85.34,43.1,Kubis
18.38,2,2,81.72,81.72,Kubis
18.86,3,2,88.84,76.83,Kubis
18.59,1,1,83.2,75.85,Kubis
19.34,2,1,85.68,78.13,Kubis
19.51,1,2,83,74.04,Kubis
19.54,1,2,89.45,47.48,Kubis
18.79,2,2,89.15,82.14,Kubis
18.38,3,1,90.46,80.57,Kubis
18.59,2,1,84.01,70.67,Kubis
19.07,2,2,89.76,53.84,Kubis
19.23,2,1,89.45,41.72,Kubis
19.59,2,1,86.31,61.91,Kubis
19.44,3,1,81.62,66.45,Kubis
18.35,2,2,87.75,83.08,Kubis
19.49,2,1,90.39,47.21,Kubis
18.23,1,1,89.01,45.37,Kubis
19.84,1,1,80.84,59.43,Kubis
19.38,2,1,80.25,72.95,Kubis
18.22,3,2,85.07,55.84,Kubis
19.67,2,1,90.04,69.26,Kubis
19.36,3,2,87.95,78.72,Kubis
19.42,2,2,90.99,74.71,Kubis
18.97,1,2,86.9,45.9,Kubis
19.21,1,2,89.7,60.25,Kubis
18.86,3,1,88.93,43.25,Kubis
19.14,1,1,85.92,48.7,Kubis
19.58,2,1,80.99,73.78,Kubis
18.4,2,2,81.44,48.92,Kubis
19.75,2,2,88.97,64.95,Kubis
18.61,2,1,84.06,67.29,Kubis
18.3,2,1,86.63,48.2,Kubis
19.27,3,2,83.21,79.78,Kubis
19.05,3,1,89.81,44.11,Kubis
18.58,2,2,90.08,79.97,Kubis
19.26,2,1,90.51,46.41,Kubis
19.43,2,2,90.22,79.2,Kubis
18.55,1,1,86.2,57,Kubis
18.23,2,1,86.62,74.57,Kubis
19.02,2,2,90.58,58.09,Kubis
18.57,3,1,84.1,72.21,Kubis
18.65,2,2,86.94,77.18,Kubis
18.99,2,1,84.84,63.56,Kubis
19.46,3,2,83.79,58.42,Kubis
18.03,1,2,90.22,58.11,Kubis
18.96,1,1,86.27,44.03,Kubis
18.25,3,1,85.12,42.29,Kubis
19.71,1,2,80.6,72.65,Kubis
18.52,2,2,81.71,58.98,Kubis
18.81,3,1,85.95,47.96,Kubis
18.09,2,1,90.94,77.98,Kubis
18.3,1,2,85.05,68.24,Kubis
18,2,1,86.88,61.44,Kubis
18.72,2,1,89.37,56.54,Kubis
19.62,1,1,90.1,56.03,Kubis
19.15,2,1,84.03,57.14,Kubis
19.68,3,2,81.8,78.6,Kubis
18.35,2,1,90.68,57.44,Kubis
19.35,2,1,85.8,42.47,Kubis
19.49,2,1,89.74,47.71,Kubis
18.69,2,1,83.28,56.09,Kubis
18.23,3,2,80.98,48.6,Kubis
19.48,2,1,89.66,75.96,Kubis
19.04,2,2,84.58,83.28,Kubis
18.94,2,1,84.85,55.59,Kubis
19.67,2,1,90.82,61.88,Kubis
18.99,3,2,84.5,43.65,Kubis
18.59,2,2,86.31,49.77,Kubis
19.5,3,1,88.11,51.21,Kubis
18.54,2,2,82.48,57.81,Kubis
18.55,2,2,82.97,76.1,Kubis
18.42,3,1,88.13,58.3,Kubis
18.21,2,2,88.88,72.56,Kubis
19.6,3,1,82.21,63.69,Kubis
19.4,2,1,83.4,69.32,Kubis
18.77,2,1,80.1,49.89,Kubis
19.45,1,2,84.23,43.29,Kubis
19.92,3,2,89.91,51.95,Kubis
18.93,1,1,84.41,45.89,Kubis
18.98,2,1,88.35,70.94,Kubis
19.06,2,1,80.63,65.38,Kubis
18.53,2,1,86.47,74.74,Kubis
18.5,1,2,90.49,58.44,Kubis
18.98,2,2,90.83,52.52,Kubis
19,3,2,86.36,77.54,Kubis
18.58,2,2,80.16,65.23,Kubis
19.16,2,2,89.24,61.37,Kubis
19.54,3,1,88.08,78.8,Kubis
19.38,1,2,80.27,56.16,Kubis
18.29,2,2,88.32,58.7,Kubis
19.28,2,1,87.91,52.4,Kubis
18.01,3,1,81.06,47.2,Kubis
18.79,3,2,85.9,65.45,Kubis
18.92,1,1,86.04,80.05,Kubis
19.59,2,1,89.84,68.7,Kubis
19.76,2,2,84.87,69.33,Kubis
19.44,1,1,86.15,77.43,Kubis
19.55,3,2,86.06,70.84,Kubis
19.86,2,2,85.71,57.33,Kubis
18.97,1,2,89.38,75.14,Kubis
18.56,2,1,90.41,46.84,Kubis
18.74,2,1,90.06,77.98,Kubis
18.86,2,1,82.16,62.88,Kubis
18.63,2,1,89.55,64.41,Kubis
18.61,3,1,83.5,80.11,Kubis
19.97,2,1,80.14,70.11,Kubis
19.98,2,1,85.86,44.93,Kubis
19.29,2,2,81.04,52.21,Kubis
19.62,1,2,85.49,71.28,Kubis
19.44,3,2,88.14,45.55,Kubis
19.36,1,2,89.3,52.56,Kubis
18.29,2,2,83.55,52.66,Kubis
18.27,2,2,89.23,71.15,Kubis
19.77,2,1,80.63,43.82,Kubis
18.03,2,2,86.77,56.04,Kubis
19.36,2,2,83.85,59.43,Kubis
19.61,2,1,86.04,44.72,Kubis
19.44,1,2,82.11,60.77,Kubis
18.29,1,1,82.54,63.81,Kubis
19.28,2,1,89.2,82.11,Kubis
18.25,1,1,88.77,78.06,Kubis
18.92,1,1,89.4,80.44,Kubis
19.31,1,2,85.26,52.95,Kubis
18.74,2,1,87.28,47.93,Kubis
19.03,3,2,85.04,68.27,Kubis
19.89,3,1,82.74,50.07,Kubis
18.62,1,1,80.07,66.1,Kubis
18.35,2,1,90.12,49.82,Kubis
19.82,2,1,87.67,44.38,Kubis
18.97,1,2,88.6,60.37,Kubis
18.99,1,2,80.82,68.18,Kubis
19.91,1,2,89.71,45.59,Kubis
18.54,2,1,81.61,64.57,Kubis
19.59,2,2,89.27,59.87,Kubis
19.12,1,2,88.41,52.3,Kubis
19.38,1,1,88.13,48.83,Kubis
18.94,3,2,87.56,51.43,Kubis
18.77,1,1,82.23,79.02,Kubis
18.29,2,1,87.24,43,Kubis
19.98,1,2,81.19,47.81,Kubis
19.45,1,1,89.46,63.26,Kubis
18.91,2,1,82.2,70.11,Kubis
18.99,2,2,84.84,58.76,Kubis
18,2,2,89.97,51.68,Kubis
18.06,2,2,88.75,53.1,Kubis
19.62,2,2,80.42,68.72,Kubis
18.09,2,1,85.37,71.37,Kubis
19.54,3,1,85.78,82.09,Kubis
19.43,2,2,89.19,70.98,Kubis
19.36,2,1,86.57,59.25,Kubis
19.09,2,1,80.73,51.9,Kubis
18.69,2,2,84.62,63.94,Kubis
19.95,2,1,87.26,71.94,Kubis
19.82,1,2,90.87,46.53,Kubis
18.95,2,2,84.22,44.16,Kubis
18.35,3,1,90.83,51.01,Kubis
18.47,2,2,86.04,59.14,Kubis
18.03,1,2,85.1,69.46,Kubis
19.74,2,2,84.57,42.05,Kubis
18.73,1,1,86.37,64.11,Kubis
18.97,3,2,84.71,53.79,Kubis
19.05,2,1,84.22,55.63,Kubis
19.59,3,1,90.76,59.72,Kubis
19.23,3,2,85.44,60.83,Kubis
18.14,3,1,88.58,58.41,Kubis
18.75,2,1,85.57,45.31,Kubis
18.91,1,2,82.55,48.3,Kubis
19.44,2,2,90.43,62.22,Kubis
19.57,1,2,89.69,57.77,Kubis
18.01,3,1,81.56,83.19,Kubis
19.2,2,1,89.73,73.73,Kubis
18.06,2,2,82.17,65.95,Kubis
19.67,3,2,86.25,64.49,Kubis
18.48,2,1,90.24,43.75,Kubis
18.67,1,1,86.21,69.86,Kubis
18.47,1,1,82.33,65.23,Kubis
19.74,2,1,82.91,63.16,Kubis
18.6,1,2,87.46,73.6,Kubis
19.48,2,2,88.22,74.29,Kubis
19.23,1,1,86.51,50.7,Kubis
19.73,2,1,83.1,49.36,Kubis
18.4,1,1,82.05,69.15,Kubis
19.03,1,2,87.2,55.45,Kubis
19.67,2,1,82.52,60.62,Kubis
19.22,1,1,81.79,43.52,Kubis
18.02,3,1,81.44,59.29,Kubis
18.51,2,1,88.13,80.91,Kubis
19.37,3,2,87.83,70.32,Kubis
19.22,2,1,90.2,75.81,Kubis
19.79,3,1,82.88,67.81,Kubis
19.85,3,2,86.48,66.05,Kubis
19.6,3,2,90.12,82.12,Kubis
18.37,2,1,82.46,62.07,Kubis
18.74,3,1,84.99,74.59,Kubis
19.93,1,1,90.62,51.31,Kubis
18.97,2,1,90.5,45.92,Kubis
18.67,2,1,85.63,49.22,Kubis
19.92,2,1,84.94,55.93,Kubis
19.4,3,1,90.39,60.86,Kubis
19.39,2,2,86.59,78.72,Kubis
18.82,2,2,82.72,66.36,Kubis
18.19,3,1,85.69,68.44,Kubis
19.97,3,2,86.3,57.71,Kubis
18.17,2,2,86.08,69.57,Kubis
19.33,3,1,84.46,58.51,Kubis
18.1,2,1,81.61,67,Kubis
18.03,2,2,89.55,63.99,Kubis
18.02,2,2,81.24,54.5,Kubis
19.88,2,2,81.53,45.15,Kubis
18.92,2,1,81.64,46.78,Kubis
19.2,1,2,80.43,65.62,Kubis
18.28,2,2,89.44,44.72,Kubis
18.98,2,2,89.81,60.54,Kubis
19.04,2,1,81.35,79.12,Kubis
18.31,2,1,85.08,65.94,Kubis
18.92,2,2,84.33,82.36,Kubis
19.77,2,1,81.39,53.66,Kubis
19.15,2,2,89.51,68.75,Kubis
18.37,1,2,89.5,80.61,Kubis
19.91,2,1,88.15,56.23,Kubis
19.79,2,1,81.83,63.9,Kubis
19.85,2,2,82.9,76.96,Kubis
19.56,2,1,82.12,55.47,Kubis
19.12,2,1,89.16,42.04,Kubis
19.55,3,1,85.14,82.92,Kubis
19.24,2,2,81.65,58.59,Kubis
18.01,2,2,80.11,46.23,Kubis
18.23,1,1,83.06,72.33,Kubis
18.22,1,2,90.72,55.21,Kubis
19.11,2,2,80.35,48.69,Kubis
19.39,3,1,90.03,46.61,Kubis
19.88,1,1,80.64,70.73,Kubis
19.8,2,2,87.39,83.05,Kubis
19.2,2,2,83.85,58,Kubis
19.14,2,1,85.01,73.49,Kubis
18.14,2,1,82.43,68.93,Kubis
19.54,1,2,83.72,59.21,Kubis
18.53,2,2,83.39,43.71,Kubis
19.84,3,2,87.8,58.73,Kubis
18.44,2,2,89.58,42.89,Kubis
19.39,1,2,84.5,81.34,Kubis
18.22,2,1,88.98,58.73,Kubis
18.99,2,2,80.13,65.8,Kubis
18.3,2,2,88.66,80.86,Kubis
19.69,3,1,85.79,65.67,Kubis
19.23,1,2,89.17,48.85,Kubis
19.95,2,2,82.46,81.31,Kubis
18.28,2,1,84.14,49.5,Kubis
19.71,2,1,87.67,47.01,Kubis
19.47,2,1,89.33,56.77,Kubis
18.77,2,2,85.26,59.79,Kubis
18.04,1,1,89.31,82.39,Kubis
19.47,3,2,86.03,64.75,Kubis
18.2,2,1,90.91,75.24,Kubis
19.62,1,2,89.95,73.71,Kubis
19.6,2,1,84.24,58.43,Kubis
18.43,2,1,90.51,44.78,Kubis
19.93,1,1,88.42,46.66,Kubis
19.59,3,1,85.78,83.03,Kubis
19.21,2,1,90.9,77.5,Kubis
19.47,2,1,87.64,56.07,Kubis
18.94,1,1,82.14,76.36,Kubis
18.19,2,2,81.25,79.16,Kubis
19.27,1,2,82.88,80.14,Kubis
18.83,1,1,88.09,78.13,Kubis
19.96,2,1,86.05,49.43,Kubis
18.13,1,1,84.37,74.73,Kubis
18.32,2,1,88.34,43.99,Kubis
19.8,1,1,80.26,75.27,Kubis
18.97,2,1,88.95,65.7,Kubis
29.08,1,2,49.27,91.27,Lidah Mertua
27.05,1,2,44.23,107.32,Lidah Mertua
27.57,1,2,36.72,80.32,Lidah Mertua
21.41,1,2,46.08,87.48,Lidah Mertua
21.35,1,2,39.3,63.07,Lidah Mertua
29.93,1,2,42.38,77.24,Lidah Mertua
24.2,2,2,43.78,111.75,Lidah Mertua
29.88,2,2,36.83,108.12,Lidah Mertua
28.74,1,2,40.51,92.99,Lidah Mertua
27.21,1,2,32.12,111.15,Lidah Mertua
22.15,3,2,47.79,83.24,Lidah Mertua
21.73,3,2,50,113.03,Lidah Mertua
25.22,1,2,48.94,113.51,Lidah Mertua
31.18,1,2,30.94,91.58,Lidah Mertua
23.49,1,2,47.91,61.26,Lidah Mertua
25.64,3,2,47.68,109.94,Lidah Mertua
28.06,3,2,32.74,111.5,Lidah Mertua
26.46,1,2,45.14,113.35,Lidah Mertua
21.28,3,2,31.13,85.87,Lidah Mertua
28.65,1,2,47.05,75.32,Lidah Mertua
31.1,2,2,46.84,63.44,Lidah Mertua
27.6,1,2,50.32,109.63,Lidah Mertua
27.38,1,2,39.11,100.51,Lidah Mertua
30.19,2,2,40.43,105.11,Lidah Mertua
30.16,1,2,39.05,103.2,Lidah Mertua
23.05,1,2,40.72,106.02,Lidah Mertua
25.65,3,2,47.12,64.81,Lidah Mertua
30.01,1,2,48.24,78.07,Lidah Mertua
29.08,1,2,30.32,105.83,Lidah Mertua
30.29,3,2,44.03,101.17,Lidah Mertua
22.42,3,2,43.11,103.06,Lidah Mertua
25.83,1,2,42.85,102.65,Lidah Mertua
28.8,2,2,45.74,62.23,Lidah Mertua
29.03,1,2,45.39,106.52,Lidah Mertua
21.79,1,2,32.26,63.34,Lidah Mertua
28.83,1,2,44.92,106.31,Lidah Mertua
27.89,1,2,47.41,76.83,Lidah Mertua
24.84,3,2,30.26,70.71,Lidah Mertua
24.35,1,2,36.71,69.76,Lidah Mertua
21.32,1,2,34.2,62.84,Lidah Mertua
25.31,2,2,30.39,87.4,Lidah Mertua
24.38,1,2,48.24,104.1,Lidah Mertua
25.75,1,2,41.29,96.28,Lidah Mertua
28.8,2,2,45.48,116.21,Lidah Mertua
22.6,1,2,34.57,103.31,Lidah Mertua
26.28,2,2,32.62,100.82,Lidah Mertua
29.72,3,2,33.27,82.33,Lidah Mertua
23.73,3,2,47.76,65.38,Lidah Mertua
30.5,1,2,35.43,80.49,Lidah Mertua
31.26,2,2,42.97,108.48,Lidah Mertua
22.24,1,2,37.44,77.92,Lidah Mertua
22.27,2,2,39.25,65.48,Lidah Mertua
28.1,1,2,47.96,89.33,Lidah Mertua
26.69,1,2,45.42,93.77,Lidah Mertua
30.94,1,2,37.05,65.23,Lidah Mertua
29.82,1,2,48.84,103.04,Lidah Mertua
26.52,1,2,36.63,87.96,Lidah Mertua
21.76,1,2,45.76,92.58,Lidah Mertua
22.09,1,2,46.59,60.57,Lidah Mertua
25.93,1,2,37.58,70.92,Lidah Mertua
24.35,1,2,41.01,84.03,Lidah Mertua
31.37,1,2,39.65,64.4,Lidah Mertua
28.32,2,2,43.12,100.91,Lidah Mertua
23.98,3,2,45.33,70.98,Lidah Mertua
24.93,2,2,49.15,79.41,Lidah Mertua
21.89,1,2,42.26,60.28,Lidah Mertua
23.75,1,2,48.95,73.1,Lidah Mertua
24.51,1,2,50.85,107.86,Lidah Mertua
28.06,2,2,41.46,89.46,Lidah Mertua
22.9,1,2,35.29,101.04,Lidah Mertua
28.45,1,2,43.49,70.44,Lidah Mertua
22.29,3,2,45.31,69.78,Lidah Mertua
30.84,1,2,43.61,92.39,Lidah Mertua
27.89,2,2,31.17,69.53,Lidah Mertua
27.35,3,2,33.96,69.87,Lidah Mertua
23.06,1,2,35.01,64.12,Lidah Mertua
29.15,1,2,35.15,102.64,Lidah Mertua
23.6,3,2,49.72,63.47,Lidah Mertua
29.78,3,2,44.03,110.19,Lidah Mertua
29.57,1,2,34.88,109.12,Lidah Mertua
31.33,2,2,33.48,67.74,Lidah Mertua
29.61,2,2,31.01,114.77,Lidah Mertua
25.01,1,2,35.94,78.22,Lidah Mertua
26.62,1,2,37.07,110.19,Lidah Mertua
27.9,1,2,35.89,62.55,Lidah Mertua
23.94,1,2,45.12,66.72,Lidah Mertua
29.8,3,2,41.91,84.08,Lidah Mertua
24.62,2,2,32.17,61.11,Lidah Mertua
22.43,2,2,43.64,74.05,Lidah Mertua
21.65,3,2,36.52,93.27,Lidah Mertua
28.26,3,2,45.57,66.01,Lidah Mertua
23.91,1,2,40.27,65.59,Lidah Mertua
30.37,2,2,32.96,81.74,Lidah Mertua
29.5,3,2,33.84,64.35,Lidah Mertua
22.27,3,2,41.58,96.42,Lidah Mertua
27.11,2,2,35.97,104.44,Lidah Mertua
31.64,1,2,38.02,85.97,Lidah Mertua
30.12,2,2,46.5,62.14,Lidah Mertua
30.59,1,2,41.68,94.05,Lidah Mertua
23.89,1,2,48.42,72.32,Lidah Mertua
28.98,2,2,44.45,80.5,Lidah Mertua
24.74,1,2,33.23,69.58,Lidah Mertua
30.11,3,2,32.09,95.7,Lidah Mertua
22.13,1,2,43.51,106.11,Lidah Mertua
28.54,3,2,41.25,108.42,Lidah Mertua
28.09,1,2,45.42,103.36,Lidah Mertua
23.87,1,2,41.65,90.22,Lidah Mertua
27.95,1,2,50.74,90.76,Lidah Mertua
31.02,1,2,50.61,70.17,Lidah Mertua
27.77,1,2,35.72,59.22,Lidah Mertua
23.02,1,2,46.63,90.96,Lidah Mertua
24.37,1,2,46.09,99.03,Lidah Mertua
24.87,1,2,47.65,81.43,Lidah Mertua
24.42,1,2,38.83,95.84,Lidah Mertua
28.53,3,2,49.48,77.29,Lidah Mertua
31.45,1,2,37.91,78.92,Lidah Mertua
26.54,1,2,44.98,80.46,Lidah Mertua
29.69,3,2,42.65,107.71,Lidah Mertua
31.39,1,2,37.64,70.21,Lidah Mertua
25.12,2,2,34.79,114.8,Lidah Mertua
21.51,1,2,44.39,73.51,Lidah Mertua
29.29,1,2,48.95,86.96,Lidah Mertua
29.08,2,2,38.37,73.31,Lidah Mertua
24.34,3,2,32.03,86.18,Lidah Mertua
23.96,1,2,35.89,81.62,Lidah Mertua
28.74,1,2,38.41,80.19,Lidah Mertua
22.72,3,2,38.55,75.8,Lidah Mertua
30.28,2,2,43.39,59.61,Lidah Mertua
30.47,1,2,32.42,105.44,Lidah Mertua
27.23,1,2,32.36,84.64,Lidah Mertua
23.41,1,2,33.64,73.48,Lidah Mertua
31.44,3,2,33.48,69.31,Lidah Mertua
23.59,1,2,33.69,67.54,Lidah Mertua
24.4,1,2,30.11,113.7,Lidah Mertua
25.86,1,2,35.76,93.14,Lidah Mertua
26.73,1,2,41.88,73.64,Lidah Mertua
26.01,3,2,50.84,73.57,Lidah Mertua
21,1,2,38.63,116.29,Lidah Mertua
30.48,3,2,47.77,95.94,Lidah Mertua
21.26,1,2,34.4,67.85,Lidah Mertua
30.7,3,2,49.74,104.82,Lidah Mertua
30.05,1,2,30.36,83.82,Lidah Mertua
31.3,2,2,30.57,97.35,Lidah Mertua
24.45,2,2,37.6,92.62,Lidah Mertua
22.98,2,2,48.38,66.65,Lidah Mertua
21.6,3,2,41.91,65.52,Lidah Mertua
28.57,2,2,30.74,102.39,Lidah Mertua
22.72,1,2,47.65,72.31,Lidah Mertua
22.85,2,2,33.41,99.91,Lidah Mertua
23.53,2,2,37.9,59.68,Lidah Mertua
24.06,1,2,31.79,115.26,Lidah Mertua
23.35,1,2,49.56,87.53,Lidah Mertua
27.68,1,2,30.13,83.34,Lidah Mertua
26.62,1,2,48.45,104.71,Lidah Mertua
28.16,2,2,33.54,82.26,Lidah Mertua
28.06,1,2,34.25,98.42,Lidah Mertua
30.41,2,2,34.64,59.73,Lidah Mertua
21.4,1,2,32.99,111.87,Lidah Mertua
27.13,2,2,33.01,90.31,Lidah Mertua
25.25,1,2,48.3,100.84,Lidah Mertua
29.68,1,2,38.76,113.27,Lidah Mertua
23.51,1,2,37.62,82.85,Lidah Mertua
27.7,2,2,35.15,64.42,Lidah Mertua
23.97,2,2,49,60.3,Lidah Mertua
23.58,1,2,42.28,85.94,Lidah Mertua
24.61,1,2,37.25,91.89,Lidah Mertua
21.7,1,2,34.15,78.86,Lidah Mertua
29.21,3,2,49.17,86.8,Lidah Mertua
30.69,1,2,34.3,65.73,Lidah Mertua
21.19,2,2,31.37,67.77,Lidah Mertua
28.18,2,2,43.24,111.04,Lidah Mertua
27.19,1,2,35.82,68.66,Lidah Mertua
30.96,1,2,33.74,89.67,Lidah Mertua
28.54,1,2,42.71,77.48,Lidah Mertua
25.6,3,2,39.58,113.7,Lidah Mertua
27.36,1,2,33.3,64.02,Lidah Mertua
22.4,3,2,42.06,71.76,Lidah Mertua
22.78,2,2,44.01,75.79,Lidah Mertua
23.46,2,2,44.57,79.4,Lidah Mertua
26.31,1,2,35.3,63.96,Lidah Mertua
23.94,1,2,40.9,67.35,Lidah Mertua
22.11,1,2,37.09,108.83,Lidah Mertua
26.7,2,2,49.46,86.38,Lidah Mertua
28.68,1,2,40.11,67.66,Lidah Mertua
22.06,3,2,41.98,111.84,Lidah Mertua
29.02,2,2,41.16,100.54,Lidah Mertua
21.26,3,2,50.96,73.15,Lidah Mertua
28.69,3,2,48.81,109.47,Lidah Mertua
31.48,1,2,50.74,101.38,Lidah Mertua
26.02,1,2,35.05,116.36,Lidah Mertua
21.72,2,2,40.13,62.93,Lidah Mertua
24.11,1,2,39.51,94.47,Lidah Mertua
22.62,1,2,44.73,73.52,Lidah Mertua
26.51,1,2,45.17,67.23,Lidah Mertua
22.99,1,2,38.79,75.25,Lidah Mertua
31.96,1,2,41.06,100.73,Lidah Mertua
25.62,1,2,39.78,95.01,Lidah Mertua
25.26,1,2,46.08,76.63,Lidah Mertua
21.71,1,2,40.38,64.43,Lidah Mertua
27.58,1,2,44.24,65.55,Lidah Mertua
22.37,1,2,47.29,93.93,Lidah Mertua
23.88,1,2,44.24,86.05,Lidah Mertua
24.29,3,2,37.65,79.97,Lidah Mertua
22.08,2,2,40.05,63.97,Lidah Mertua
30.13,1,2,39.79,87.11,Lidah Mertua
22.22,3,2,50.14,73.77,Lidah Mertua
26.31,1,2,39.15,109.3,Lidah Mertua
24.18,3,2,49.19,98.82,Lidah Mertua
23.6,2,2,49.1,82.68,Lidah Mertua
23.46,1,2,45.68,111.97,Lidah Mertua
28.37,1,2,34.24,90.94,Lidah Mertua
29.73,1,2,38.93,106.7,Lidah Mertua
25.5,2,2,43.55,92.95,Lidah Mertua
24.5,2,2,35.39,113.36,Lidah Mertua
29.04,2,2,33.37,63.51,Lidah Mertua
23.96,2,2,40.13,103.72,Lidah Mertua
30.58,3,2,42.6,60.75,Lidah Mertua
24.23,1,2,43.59,64.59,Lidah Mertua
21.56,3,2,42.84,105.48,Lidah Mertua
26.17,1,2,36.12,100.69,Lidah Mertua
24.3,1,2,37.31,93.03,Lidah Mertua
26.13,1,2,38.04,111.79,Lidah Mertua
24.21,3,2,34.3,81.4,Lidah Mertua
31.86,3,2,34.35,58.65,Lidah Mertua
31.72,3,2,39.63,62.51,Lidah Mertua
27.79,1,2,32.7,100.57,Lidah Mertua
30.97,1,2,32.31,73.46,Lidah Mertua
24.44,3,2,40.62,92.47,Lidah Mertua
29.67,2,2,31,83.98,Lidah Mertua
29.42,1,2,38.45,71.87,Lidah Mertua
24.91,3,2,45.72,101.7,Lidah Mertua
28.94,3,2,50.46,60.11,Lidah Mertua
22.03,2,2,40.5,98.39,Lidah Mertua
23.56,3,2,35.4,102.04,Lidah Mertua
23.31,1,2,43.19,63.2,Lidah Mertua
27.88,3,2,33.04,74.64,Lidah Mertua
23.22,1,2,49.54,112.23,Lidah Mertua
24.12,3,2,45.86,85.37,Lidah Mertua
24,1,2,33.16,92.36,Lidah Mertua
31.38,1,2,32.05,103.48,Lidah Mertua
31.43,1,2,49.45,108.23,Lidah Mertua
30.15,2,2,50.08,64.34,Lidah Mertua
25.97,2,2,35.28,89.41,Lidah Mertua
26.39,1,2,33.61,70.37,Lidah Mertua
25.12,1,2,44.48,98.8,Lidah Mertua
26.07,2,2,50.87,113.42,Lidah Mertua
22.56,1,2,35.41,61.06,Lidah Mertua
23.98,1,2,37.58,96,Lidah Mertua
23.04,1,2,37.56,95.77,Lidah Mertua
30.69,1,2,39.77,82.52,Lidah Mertua
28.59,1,2,35.51,94.92,Lidah Mertua
22.47,1,2,41.74,81.08,Lidah Mertua
25.73,1,2,47.46,115.91,Lidah Mertua
24.58,1,2,38.41,86.33,Lidah Mertua
21.16,1,2,35.88,106.45,Lidah Mertua
29.13,1,2,49.62,112.57,Lidah Mertua
25.84,3,2,41.54,101.57,Lidah Mertua
24.98,1,2,34.89,97.71,Lidah Mertua
23,1,2,37.29,99.39,Lidah Mertua
26.37,1,2,40.52,65.87,Lidah Mertua
23.99,1,2,31.87,74.21,Lidah Mertua
26.59,3,2,30.71,85.02,Lidah Mertua
23.75,2,2,44.92,83.06,Lidah Mertua
24.22,3,2,45.58,67.82,Lidah Mertua
25.68,3,2,39.88,77.16,Lidah Mertua
27.72,3,2,48.15,100.04,Lidah Mertua
30.27,1,2,42.36,61.48,Lidah Mertua
24.07,2,2,45.9,95.26,Lidah Mertua
24.6,2,2,49.66,79.66,Lidah Mertua
28.09,2,2,46.6,112.9,Lidah Mertua
31.94,3,2,36.52,75.24,Lidah Mertua
23.54,1,2,32.5,114.86,Lidah Mertua
23.43,1,2,30.84,108.08,Lidah Mertua
30.02,1,2,38.2,70.63,Lidah Mertua
29.78,1,2,30.16,110.67,Lidah Mertua
24.62,3,2,45.5,76.45,Lidah Mertua
21.16,1,2,39.49,84.13,Lidah Mertua
25.72,1,2,45.38,83.64,Lidah Mertua
26.98,3,2,40.45,67.85,Lidah Mertua
29.36,1,2,30.31,88.13,Lidah Mertua
28.27,2,2,48.31,61.37,Lidah Mertua
28.39,1,2,49.33,114.87,Lidah Mertua
29.84,2,2,42.62,82.93,Lidah Mertua
29.52,3,2,44.68,106.97,Lidah Mertua
26.21,1,2,31.27,76.27,Lidah Mertua
22.15,2,2,44.61,75.08,Lidah Mertua
29.96,3,2,31.76,93.57,Lidah Mertua
27.62,1,2,36.74,103.37,Lidah Mertua
21.36,1,2,36.27,77.49,Lidah Mertua
29.67,1,2,47.67,101.29,Lidah Mertua
25.33,3,2,39.72,64.5,Lidah Mertua
24.46,3,2,31.32,62.62,Lidah Mertua
26.67,1,2,35.09,63.56,Lidah Mertua
28.39,1,2,39.33,74.8,Lidah Mertua
31.17,1,2,49.9,88.75,Lidah Mertua
21.29,1,2,35.07,75.83,Lidah Mertua
24.35,1,2,46.28,75.86,Lidah Mertua
21.44,2,2,33.67,87.67,Lidah Mertua
30.27,3,2,43.49,60.77,Lidah Mertua
28.74,3,2,34.74,106.86,Lidah Mertua
23.98,3,2,46.21,91.51,Lidah Mertua
29.46,3,2,41.39,65.22,Lidah Mertua
27.97,1,2,48.74,115.36,Lidah Mertua
28.26,1,2,32.24,75.14,Lidah Mertua
29.25,3,2,33.97,71.9,Lidah Mertua
22.77,1,2,46.09,108.94,Lidah Mertua
